gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
MTFR2	6_136571070	"NA"	-0.0916792253439529	0.7264155404400251	3.8819987669534575	0.4611330278918833
MTIF3	13_28022845	"NA"	0.10890897563278745	0.533917818221844	14.025156893338783	0.9053103986076484
MTMR14	3_9681151	"NA"	0.12162408636829092	0.4223130932671545	24.899946341334854	1.2436151181749382
MTMR6	13_25860965	"NA"	0.07948968855432792	0.6950012296668353	15.863834620702184	0.524912564486216
MTRF1L	6_153318196	"NA"	-0.14042877404066312	0.36696324575049255	6.1965625039533805	1.4462925218157436
MTURN	7_30173242	"NA"	0.03096694732394223	0.9409863221807265	23.47042115659684	0.08775434224752525
MUC21	6_30950313	"NA"	0.16068009514270098	0.7058480256277998	0.07676721018775667	0.5025705010152606
MUTYH	1_45806064	"NA"	-0.11936191412361108	0.47324356659464717	9.613407370738297	1.0793452012248066
MUTYH	1_45787357	"NA"	-0.11936191412361108	0.47324356659464717	9.613407370738297	1.0793452012248066
MUTYH	1_45805323	"NA"	-0.11936191412361108	0.47324356659464717	9.613407370738297	1.0793452012248066
MXD1	2_70123345	"NA"	0.03943683681794852	0.8958654585806216	34.57292013858009	0.15864601083325106
MXI1	10_111965601	"NA"	-0.09807326543906392	0.6303311152367091	12.809616773647841	0.6658182141801189
MYCBP	1_39346976	"NA"	0.12525095424888377	0.3924988485649825	11.144460752816432	1.3492396731685148
MYH14	19_50706225	"NA"	-1.120599903857515	0.04716746302382987	0.2372027891363853	4.406064184441864
MYL9	20_35166372	"NA"	0.342178657577799	0.42670269434529917	2.794732185064959	1.2286968746545737
MYLK4	6_2750825	"NA"	0.2962492116891702	0.5008346561880417	4.4781043474163384	0.9975936991888742
MYO1A	12_57419095	"NA"	0.21015620945668012	0.6121158008004792	0.7210251720949861	0.7081234853733821
MYO1C	17_1395708	DOWN	0.2536358537184533	0.5706151330103251	5.981776357448431	0.8094100864369816
MYO1C	17_1354524	"NA"	0.2536358537184533	0.5706151330103251	5.981776357448431	0.8094100864369816
MYO1G	7_45014334	"NA"	0.07872351391320542	0.7639576234471679	57.14089719195368	0.3884354803674401
MYO6	6_76454807	"NA"	-0.20703076754596722	0.6694229258115572	1.2938188871087601	0.5790101348574308
N4BP2L2	13_33111604	"NA"	-0.152599024986257	0.33438431313442507	65.07786921615218	1.5804209265774563
NAA10	X_153198556	"NA"	-0.09505899629333481	0.5630112840970689	10.21392223397285	0.8287642572217493
NAA38	7_117820990	"NA"	-0.27451263540669757	0.2763736514142864	7.633370517121991	1.8553080145660532
NAA40	11_63705514	"NA"	0.08753244925613402	0.6607039191068849	21.587732017595016	0.5979241924919896
NACC1	19_13194401	"NA"	-0.10101778156938135	0.6130291128925128	20.29109538172216	0.7059725054275547
NACC2	9_138981615	"NA"	0.6269695169679226	0.2385075049311922	10.939875348179052	2.067893431773289
NADK	1_1709350	DOWN	0.30929221501012094	0.18689968278896132	28.281611445652377	2.4196639743820376
NADK	1_1709350	DOWN	0.30929221501012094	0.18689968278896132	28.281611445652377	2.4196639743820376
NADK	1_1709350	DOWN	0.30929221501012094	0.18689968278896132	28.281611445652377	2.4196639743820376
NADK	1_1709350	DOWN	0.30929221501012094	0.18689968278896132	28.281611445652377	2.4196639743820376
NADSYN1	11_71158066	"NA"	-0.05874810928705276	0.7208427574077394	44.250276011479485	0.4722435065014566
NAF1	4_164085345	"NA"	-0.20434627074082012	0.15186841826242634	9.606902036001422	2.719106208940392
NALCN	13_102059922	DOWN	0.1622365356955635	0.7394727013224516	0.13934437774491884	0.4354312057018494
NAP1L4	11_3000649	"NA"	-0.05598925432448798	0.6193099461976891	35.27503129070165	0.6912664787772559
NAP1L4	11_3011918	"NA"	-0.05598925432448798	0.6193099461976891	35.27503129070165	0.6912664787772559
NAPA	19_48011117	"NA"	-0.03857004924334628	0.8269364983147023	21.97366236363523	0.27415154793814994
NAPSA	19_50867061	"NA"	-0.15171839780067242	0.7032038643941626	2.526161847749124	0.5079850961822462
NAT14	19_55988388	"NA"	-0.39559144161293336	0.21797429643547314	3.864058853377235	2.197770072689618
NBEA	13_35513664	"NA"	-0.2556915749255346	0.7075910019509333	2.867921400963159	0.4990123927087718
NBEA	13_36048095	DOWN	-0.2556915749255346	0.7075910019509333	2.867921400963159	0.4990123927087718
NCAM2	21_22367421	"NA"	1.4660041277558673	0.07480114588934884	0.5767951012391787	3.7407958186428507
NCAPD2	12_6609864	"NA"	0.048024790422571684	0.7789813110575644	38.19165583676518	0.3603393786260965
NCAPD2	12_6602233	"NA"	0.048024790422571684	0.7789813110575644	38.19165583676518	0.3603393786260965
NCAPD3	11_134090389	"NA"	8.310282355292742e-4	0.9958501386729335	26.96224458025845	0.005999441409665602
NCAPH	2_96997113	"NA"	-0.13230982404925928	0.6277729655817356	9.65843172768523	0.6716851928563938
NCAPH2	22_50939776	"NA"	-0.1947887961917223	0.2978740480135616	13.81894699843514	1.7472256592256838
NCK1	3_136664312	"NA"	-0.07578623284234798	0.6409564253623494	13.28574060548894	0.64170181456518
NCK1	3_136580002	"NA"	-0.07578623284234798	0.6409564253623494	13.28574060548894	0.64170181456518
NCOA2	8_71313105	"NA"	-0.04428215916425682	0.8190302094974741	34.21170963083491	0.28801142899371085
NCOA4	10_51559528	"NA"	0.4557125682664225	0.028174334922190517	99.84154241737652	5.149474634950694
NCOA5	20_44717181	"NA"	-0.1269489261233998	0.3039087572460314	16.27116765650715	1.7182898476237582
NCOA6	20_33301378	"NA"	0.006107417701622708	0.9614774135241456	33.74084980554812	0.05667512788843217
NDUFA13	19_19622779	"NA"	-0.41175195673887766	0.045755443696246574	6.416346537112381	4.44991279334253
NDUFA5	7_123188824	"NA"	0.2130998050167392	0.26449837099682016	12.27031158277971	1.9186692578488032
NDUFA5P4	9_35869105	"NA"	-0.12256883551368691	0.49090345271854396	0.05675082511153953	1.0264887811017074
NDUFAF4	6_97339125	"NA"	-0.049237817780977355	0.8010977208821958	5.526275621267185	0.31994985620710287
NDUFB11	X_47004446	"NA"	-0.28080888424373995	0.12142229779791824	13.274461804170887	3.041894714738795
NDUFB11	X_47001560	"NA"	-0.28080888424373995	0.12142229779791824	13.274461804170887	3.041894714738795
NDUFB4	3_120314666	"NA"	0.008100515161403976	0.9571753468587618	13.599305041791649	0.06314485578637523
NDUFB5	3_179326784	"NA"	0.11300784025943411	0.5222811627099264	15.615906629583398	0.9371014244053337
NDUFB5	3_179314384	"NA"	0.11300784025943411	0.5222811627099264	15.615906629583398	0.9371014244053337
NEAT1	11_65187886	"NA"	0.11512114207436852	0.6998001038234778	205.38558625268277	0.5149852162690092
NEAT1	11_65207877	"NA"	0.11512114207436852	0.6998001038234778	205.38558625268277	0.5149852162690092
NEK10	3_27409028	"NA"	1.1186596728112082	0.03373564892523783	1.1496416781821541	4.889582276575211
NELFB	9_140144111	"NA"	-0.08029971471873854	0.6513376626499847	20.11251585065346	0.6185224440654633
NES	1_156622326	"NA"	0.5284239865348814	0.3950801913605211	0.3858568732528688	1.3397825809999047
NEU1	6_31824998	"NA"	0.18920387995367172	0.25581646177854517	11.99974994203596	1.9668189903155024
NEURL2	20_44517051	"NA"	-0.3289637402752295	0.23882944015466467	1.1460220900355826	2.0659474084218816
NEURL4	17_7218343	"NA"	0.012392071193731091	0.9556778613783055	15.04792025292801	0.0654036964632231
NEURL4	17_7229851	"NA"	0.012392071193731091	0.9556778613783055	15.04792025292801	0.0654036964632231
NFATC4	14_24829975	"NA"	-0.8835001664565456	0.28029929939371306	0.5514968982642073	1.834959956519378
NFE2	12_54689885	"NA"	0.050805409536544666	0.8620606583232977	42.929602327216045	0.2141387077269388
NFE2L1	17_46123289	"NA"	-0.05729398230749183	0.7209134390218599	31.455228492012782	0.47210205122003257
NFE2L2	2_178255995	"NA"	0.13873675351462378	0.23377352257188955	25.199054128530946	2.0968165568799377
NFE2L2	2_178125221	"NA"	0.13873675351462378	0.23377352257188955	25.199054128530946	2.0968165568799377
NFE2L3	7_26190245	"NA"	-0.036003751610105716	0.9150947826134365	11.117634321319306	0.12800691397762157
NFIA	1_61326967	"NA"	0.6139470841122878	0.45898116510208564	3.533372357402584	1.1234931429287787
NFKB2	10_104152443	"NA"	-0.21109524559703985	0.5114274807447935	12.501634367952613	0.9673984112944098
NFKBIB	19_39386897	"NA"	-0.08652925105272447	0.6319602560026631	6.995246461050049	0.6620942647616204
NFKBIL1	6_31511143	"NA"	-0.06197910662960604	0.7534771566680083	4.656641858722637	0.40836432090280766
NFKBIZ	3_101541253	"NA"	0.058586097112664604	0.8599085918510861	39.29722782956379	0.2177447851795846
NHEJ1	2_220024772	"NA"	0.08055355549806476	0.6654917776395279	1.4251835204103267	0.5875072535916059
NICN1	3_49463270	"NA"	-0.11537543367880332	0.5659438429701253	11.964126535493518	0.8212691893354115
NINJ1	9_95891793	"NA"	0.6744755907477415	0.14583229533714248	8.613745980638168	2.7776178473535165
NIT2	3_100052230	DOWN	0.010183313581564768	0.9504984399960943	18.44113710677961	0.07324383583230978
NKAPP1	X_119377581	"NA"	0.12684304795196866	0.700391930153256	3.256848150461934	0.5137656336101077
NKIRAS2	17_40168222	"NA"	-0.12033046776917367	0.4237624893804566	22.23203506829471	1.238672206044347
NKX2	14_37042565	DOWN	0	1	0	-0
NKX2	10_101292229	"NA"	0	1	0	-0
NKX6	4_85415545	"NA"	0	1	0	-0
NLK	17_26367355	"NA"	-0.037372376391637374	0.8974835175085819	17.128404329109404	0.15604265113494284
NLRP1	17_5480221	"NA"	0.11228176332880757	0.797902032208073	36.29183104657289	0.3257164741591213
NLRP13	19_56443577	"NA"	0.2900815475468974	0.4470482993827195	0.06738582002580176	1.1614973853678365
NME9	3_138035045	"NA"	0.022850348100456053	0.9228015088584449	3.302072479588249	0.11590773193623669
NMU	4_56501471	DOWN	-0.5180355271104833	0.5508577062160387	0.33871321177052616	0.8602483950533479
NOC3L	10_96121602	"NA"	-0.030374350985343135	0.8820165495554441	10.607687641543706	0.18112236910732094
NOC4L	12_132626183	DOWN	-0.023472577155494	0.9039236417840805	8.532619610185035	0.14572718759226871
NOD1	7_30511777	"NA"	0.10216810449451863	0.5444947672837117	14.548887687541146	0.8770099105000272
NOL3	16_67201912	"NA"	0.1387220744347184	0.692143374038201	2.1855014410162563	0.5308571790066191
NOTCH1	9_139439530	"NA"	-0.1771459833338147	0.5556099380984727	49.13132287469936	0.8478556901016167
NOVA2	19_46467147	"NA"	-0.4922000762557044	0.4014120817589728	0.32090778364622835	1.3168440550890672
NOX3	6_155776305	DOWN	-0.528656842849422	0.21599607645237834	0.08880210558189623	2.2109229886750406
NOXA1	9_140316796	DOWN	0.7228570511042691	0.2024996449467427	3.352215467512925	2.304008716440829
NPC1L1	7_44578811	"NA"	-0.38315717887653933	0.3699938795531118	0.5241746736810227	1.434426689041466
NPDC1	9_139924201	"NA"	0.5157107612900997	0.5104879564991005	8.869773993453252	0.9700511696392883
NPM3	10_103536659	DOWN	-0.12124346019462662	0.6357081995331757	5.487376567401227	0.653563398072357
NPR2	9_35784930	DOWN	-0.3442392546774058	0.45920169985710113	3.5866826998487817	1.1228001123448614
NPTX1	17_78446169	"NA"	1.941427548122779	0.042051961544460004	0.5250550805683982	4.571683092160838
NPW	16_2053710	DOWN	-0.31378479025702477	0.6479818182147711	3.0878906658387457	0.6259747619308369
NPY4R	10_47081572	"NA"	0.020297120083810682	0.9455215491954336	0.06360174837305302	0.08081775615905866
NQO2	6_2987622	"NA"	-0.09670196395505659	0.6305945105156003	15.330722348765242	0.6652154838359714
NR1H2	19_50867061	"NA"	-0.07933448119510178	0.6502561590374689	20.285907879260115	0.6209199358659901
NR1I2	3_119495743	"NA"	0.3933092674006873	0.44392997078728647	3.197391731932266	1.17159598310072
NR2C1	12_95466821	"NA"	-0.11883042749512818	0.4250977284538219	19.115391984966855	1.234133545054387
NR2F2	15_96854564	DOWN	-1.260421979014621	0.1612409287138468	0.3523247526333499	2.6327100969417074
NR2F2-AS1	15_96854564	DOWN	-0.5233322222894179	0.42625005754110745	0.12363490613358824	1.230228065995679
NR3C2	4_149364533	"NA"	-0.3009825961516497	0.4931964596319057	2.005673136337428	1.0197656513709108
NR4A1	12_52415317	"NA"	-0.5541356843180951	0.4131515000675472	10.807112433636656	1.2752571889874007
NRARP	9_140179105	"NA"	0.19129254452123567	0.7043819405327476	1.7425713489397558	0.5055701741308518
NRBP1	2_27662392	DOWN	-0.08670151273078552	0.4978843846658848	29.29850185950358	1.0061173265578442
NRBP1	2_27662392	DOWN	-0.08670151273078552	0.4978843846658848	29.29850185950358	1.0061173265578442
NRBP1	2_27662392	DOWN	-0.08670151273078552	0.4978843846658848	29.29850185950358	1.0061173265578442
NRBP1	2_27662392	DOWN	-0.08670151273078552	0.4978843846658848	29.29850185950358	1.0061173265578442
NRIP3	11_9024261	DOWN	-0.3066498068229939	0.494531371208234	3.7393087901065174	1.0158660518585223
NRN1	6_5995580	"NA"	0.09405983184366384	0.892781152164742	0.28300113845482383	0.1636215246708477
NRN1L	16_67917948	"NA"	0.06528031600710138	0.883164871636408	0.13477894691456588	0.17924530561077087
NSDHL	X_151998420	"NA"	0.003562970811154198	0.9809378117293082	6.34299161392271	0.02776641772277274
NSMF	9_140349407	"NA"	0.3913030190843987	0.277987499939973	12.074354657801027	1.8469080830898796
NSUN3	3_93780765	"NA"	0.0537506675672903	0.7286412013328647	9.922835003862401	0.45671951968312513
NSUN6	10_18939894	"NA"	-0.291869352982129	0.09602883005972822	11.940902771199694	3.3803885887327114
NT5DC2	3_52545794	DOWN	0.5120970308296897	0.25743149132233145	11.021196249968577	1.9577395471733547
NTN4	12_96181972	DOWN	-0.38817309561771607	0.5516358746690444	0.2939128029604012	0.8582118118495545
NTRK1	1_156778196	"NA"	-0.3516914927155501	0.6540683857685323	2.1953586205581623	0.6124866110733508
NTRK1	1_156828053	"NA"	-0.3516914927155501	0.6540683857685323	2.1953586205581623	0.6124866110733508
NUCB2	11_17229494	"NA"	-0.06218763335372657	0.8463818672948529	59.10697078007614	0.2406193750961212
NUDC	1_27222428	"NA"	-0.09258505497345215	0.5733728769932331	18.11752346662764	0.8024544343843637
NUDCD2	5_162886379	"NA"	0.06069801697952393	0.7745544126331296	13.353032391979653	0.3685615026400305
NUDCD3	7_44528998	"NA"	0.10953553165807506	0.381231488814851	23.718849188539377	1.3912608075366122
NUDT11	X_51233250	"NA"	-0.7803081859894778	0.47867722089002607	0.2776841740698452	1.0628749416204208
NUDT19	19_33182555	"NA"	0.03639300697888803	0.8545576453718152	8.215326141828886	0.22675028070743383
NUDT2	9_34300322	"NA"	-0.07107032027220628	0.6350725981317433	5.447860778509069	0.6550065723286556
NUDT6	4_123842248	"NA"	0.05628077082061056	0.8279352212351969	4.241658883208723	0.27241020114670217
NUP88	17_5320579	"NA"	-0.0799342982155089	0.5024152214223152	21.35756196088771	0.993047921386659
NUPL1	13_25873711	"NA"	0	1	0	-0
NUTF2	16_67875386	"NA"	-0.027731538792294508	0.8501155860920815	21.011289518790132	0.2342690840548336
NVL	1_224510175	"NA"	-0.015990710201916336	0.881658516895526	14.340808886508187	0.18170811413469157
NXN	17_879345	"NA"	0.36871341244233996	0.35856784077588055	1.0148833741510785	1.4796819932780443
NXNL1	19_17569886	"NA"	-1.0211100380089402	0.08828592959936304	0.22227938666155417	3.5016726603349255
NXPH3	17_47650838	"NA"	-0.44322847578008356	0.3744325202750327	0.8328157441048122	1.4172223533366526
NXPH3	17_47653701	"NA"	-0.44322847578008356	0.3744325202750327	0.8328157441048122	1.4172223533366526
OBSCN	1_228386110	DOWN	-0.09383848289671004	0.8671709826787966	20.85780467956713	0.2056116129255198
OBSL1	2_220406932	"NA"	-0.18628417297450728	0.8282317824873175	9.5445928052001765	0.2718935292756101
OCLN	5_68778562	"NA"	0.3795611695402794	0.6821573258177674	2.235601079112547	0.5518235887732611
ODC1	2_10587642	"NA"	-0.2124447463907515	0.30640041106801175	25.85504641386438	1.7065098620977814
OGDH	7_44638478	"NA"	0.17145265781218377	0.4135647210427026	32.674481840352854	1.2738149724539118
OGFOD2	12_123455277	"NA"	0.04107661552491315	0.8433285794298471	3.7452183971442343	0.24583324835372317
OGG1	3_9791205	"NA"	-0.018163470493655076	0.9588022476554645	13.518723030310287	0.0606948038836378
OGT	X_70752379	"NA"	-0.07953307762064377	0.6819725669474042	157.72541126702058	0.5522143883724444
ONECUT3	19_1750423	"NA"	1.116882680898334	0.029120457927282448	0.46169302014474656	5.101823147279839
OPA1	3_193310436	"NA"	0.04772600215377132	0.7448761442301327	28.015133206193735	0.42492753637275693
OPA1-AS1	3_193344639	"NA"	0.16598146854233073	0.5935453901835115	1.161282661137481	0.7525697336154498
OR10G1P	14_22065499	"NA"	-0.04456705949968853	0.6474664192514985	0.053051197007755554	0.6271227253092568
OR13A1	10_45808521	"NA"	-0.2566265143557307	0.5922022970062494	0.233719216391167	0.75583800850378
OR13J1	9_35869105	"NA"	0.2035862537655193	0.5168279025039875	0.0720324641483938	0.9522441345353361
OR1J1	9_125237734	"NA"	-0.5552080084926105	0.3506593308635708	0.11186834146330302	1.5118579769962117
OR2H2	6_29555185	"NA"	-0.2371853276911784	0.7470369755296148	0.16003641821143497	0.4207484421097797
OR2J1	6_29061133	"NA"	0.20877686749985536	0.3521739109537847	0.05675082511153953	1.5056400566202668
OR2J3	6_29078597	"NA"	-0.4035977885321156	0.12646684796980986	0.05902696690618063	2.983168848606957
OR5B21	11_58274435	"NA"	0.16582243559560528	0.7562717972680351	0.2616699835852703	0.40302327565268226
OR7E14P	11_17033815	DOWN	-1.35065188395206	0.017935138527145077	0.19391216175964784	5.801067301370649
ORC4	2_148777364	"NA"	-0.10066738094071503	0.5327109607919556	15.110398038387075	0.9085751295176476
ORMDL3	17_38074576	"NA"	-0.38454465247151326	0.07998801326050378	10.403733191869998	3.6440723710911564
OS9	12_58085922	"NA"	0.11250612886747113	0.4097600345196595	48.015106432469594	1.2871488153015176
OS9	12_58107250	"NA"	0.11250612886747113	0.4097600345196595	48.015106432469594	1.2871488153015176
OSBPL2	20_60799030	"NA"	0.0010224718628766283	0.9921977355392715	17.82668227591926	0.011300430269138967
OSR1	2_19551658	"NA"	-0.4251323416043089	0.1976711105101665	0.07994914596242225	2.338826057250823
OSTC	4_109569711	"NA"	0.01477630586790113	0.9284676118192724	19.8953340191143	0.10707651007152034
OTOL1	3_161205353	"NA"	-0.2716004535673209	0.1608853541635942	0.05794677781615617	2.6358950953471982
OTP	5_76933543	"NA"	-0.14109459188582107	0.7675925670485257	0.11348103415727961	0.3815873535653135
OTUB1	11_63742253	DOWN	0.06290835872218015	0.7311033877057189	23.410290767753736	0.451852658089336
OTUD1	10_23727611	DOWN	0.03593608076175325	0.9181661509444399	8.016219200485699	0.12317284816134536
OTUD4	4_146099479	"NA"	-0.06749503372962451	0.6313418257115583	35.5869267761465	0.6635067636378551
OTX1	2_63276074	"NA"	-0.15669369026203928	0.7895809186581961	0.22630881613773723	0.3408409694418671
OVCH1	12_29649169	"NA"	0.22523503889790808	0.8437955656939338	0.3122995013403539	0.2450345889468099
OXR1	8_107669117	"NA"	-0.03876829622024491	0.8410546164863327	20.63657143818556	0.24972860549430181
OXTR	3_8808035	"NA"	-0.06085867145719803	0.8806588242368183	1.2776738773164664	0.18334488154560746
P2RX2	12_133194157	"NA"	-1.0547990343454718	0.028873559916353642	0.7768034336369277	5.114107196608624
P2RX3	11_57103304	"NA"	-0.5423535918769833	0.2559834109209927	0.15531683018522963	1.9658777759022898
P2RY13	3_151044880	"NA"	0.3301237267627748	0.6330578363771904	6.968539582820989	0.6595907841075616
P2RY4	X_69473693	"NA"	-0.21303203844111515	0.46538917695855475	0.9796829547877565	1.1034904349171601
P4HA2	5_131626959	"NA"	-0.15622105044475032	0.6965580444165467	1.9763127380801857	0.5216845167876845
